"416","10.5","0","10.5","1","hour","1","13","a:0:{}","a:0:{}","a:8:{i:2836;s:2:""63"";i:2837;s:4:""73.5"";i:2838;s:2:""84"";i:2839;s:4:""94.5"";i:2840;s:3:""105"";i:2841;s:5:""115.5"";i:2842;s:3:""126"";i:2843;s:5:""126.5"";}"
"430","40","40","0","4","hour","1","5","What's Included
•	Entrance fees to attractions
•	Checkpoint formalities (e.g. border fees)

What's Not Included
•	Lunch
•	Personal expenses
•	Optional activity costs

What to Remember
You will need to present your passport during the U.N. border crossing.
Please bring or wear clothing appropriate for visiting churches and monasteries.","a:4:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""20"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""30"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""50"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}}","a:1:{i:475;s:0:"""";}"
"2439","50","50","0","1","hour","1","10","a:0:{}","a:8:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""50"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:1:""7"";}i:6;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""8"";s:2:""to"";s:1:""8"";}i:7;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""9"";s:2:""to"";s:1:""9"";}}","a:0:{}"
"2440","50","50","0","1","hour","1","10","a:0:{}","a:8:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""50"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""45"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:1:""7"";}i:6;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""8"";s:2:""to"";s:1:""8"";}i:7;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""40"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""9"";s:2:""to"";s:1:""9"";}}","a:0:{}"
"2453","40","40","0","2","hour","1","5","a:0:{}","a:0:{}","a:0:{}"
"2454","50","50","0","3","hour","1","5","a:0:{}","a:0:{}","a:0:{}"
"2455","40","40","0","2","hour","1","5","a:0:{}","a:0:{}","a:0:{}"
"2626","50","50","50","3","hour","2","4","a:0:{}","a:0:{}","a:0:{}"
"2641","0","0","0","3","hour","1","8","a:0:{}","a:0:{}","a:0:{}"
"2642","70","70","70","2","hour","1","3","a:0:{}","a:0:{}","a:4:{i:2663;s:0:"""";i:2661;s:4:""23.5"";i:2664;s:3:""105"";i:2683;s:3:""105"";}"
"2689","40","40","40","4","hour","1","20","a:0:{}","a:1:{i:0;a:7:{s:4:""type"";s:6:""custom"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:0:"""";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:0:"""";s:2:""to"";s:0:"""";}}","a:2:{i:2700;s:0:"""";i:2030;s:0:"""";}"
"2707","100","100","100","2","hour","1","3","a:0:{}","a:2:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""75"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""100"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}}","a:0:{}"
"2819","20","20","20","2","hour","1","2","a:0:{}","a:0:{}","a:0:{}"
"2852","10.5","0","10.5","1","hour","1","13","a:0:{}","a:0:{}","a:8:{i:2836;s:2:""63"";i:2837;s:4:""73.5"";i:2838;s:2:""84"";i:2839;s:4:""94.5"";i:2840;s:3:""105"";i:2841;s:5:""115.5"";i:2842;s:3:""126"";i:2843;s:5:""126.5"";}"
"2863","10.5","0","10.5","1","hour","1","13","a:0:{}","a:0:{}","a:8:{i:2836;s:2:""63"";i:2837;s:4:""73.5"";i:2838;s:2:""84"";i:2839;s:4:""94.5"";i:2840;s:3:""105"";i:2841;s:5:""115.5"";i:2842;s:3:""126"";i:2843;s:5:""126.5"";}"
"2874","10.5","0","10.5","1","hour","1","13","a:0:{}","a:0:{}","a:8:{i:2836;s:2:""63"";i:2837;s:4:""73.5"";i:2838;s:2:""84"";i:2839;s:4:""94.5"";i:2840;s:3:""105"";i:2841;s:5:""115.5"";i:2842;s:3:""126"";i:2843;s:5:""126.5"";}"
"2880","10.5","0","10.5","1","hour","1","13","a:0:{}","a:0:{}","a:8:{i:2836;s:2:""63"";i:2837;s:4:""73.5"";i:2838;s:2:""84"";i:2839;s:4:""94.5"";i:2840;s:3:""105"";i:2841;s:5:""115.5"";i:2842;s:3:""126"";i:2843;s:5:""126.5"";}"
"3003","70","70","70","1","hour","1","20","a:0:{}","a:19:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""60"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}i:1;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""110"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""3"";s:2:""to"";s:1:""3"";}i:2;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""155"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""4"";s:2:""to"";s:1:""4"";}i:3;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""200"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""5"";s:2:""to"";s:1:""5"";}i:4;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""250"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""6"";s:2:""to"";s:1:""6"";}i:5;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""300"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""7"";s:2:""to"";s:1:""7"";}i:6;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""320"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""8"";s:2:""to"";s:1:""8"";}i:7;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""340"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""9"";s:2:""to"";s:1:""9"";}i:8;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""360"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""10"";s:2:""to"";s:2:""10"";}i:9;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""380"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""11"";s:2:""to"";s:2:""11"";}i:10;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""400"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""12"";s:2:""to"";s:2:""12"";}i:11;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""420"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""13"";s:2:""to"";s:2:""13"";}i:12;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""440"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""14"";s:2:""to"";s:2:""14"";}i:13;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""460"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""15"";s:2:""to"";s:2:""15"";}i:14;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""480"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""16"";s:2:""to"";s:2:""16"";}i:15;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""500"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""17"";s:2:""to"";s:2:""17"";}i:16;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""560"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""18"";s:2:""to"";s:2:""18"";}i:17;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""580"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""19"";s:2:""to"";s:2:""19"";}i:18;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""600"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:2:""20"";s:2:""to"";s:2:""20"";}}","a:0:{}"
"3041","35","35","35","1","hour","4","8","a:0:{}","a:0:{}","a:4:{i:3042;s:0:"""";i:3044;s:2:""25"";i:3043;s:2:""45"";i:3045;s:3:""100"";}"
"3048","50","50","50","1","hour","1","2","a:0:{}","a:1:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:2:""35"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}}","a:0:{}"
"3080","350","350","350","2","hour","1","2","a:0:{}","a:1:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""245"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}}","a:0:{}"
"3086","160","160","160","1","hour","1","2","a:0:{}","a:1:{i:0;a:7:{s:4:""type"";s:7:""persons"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:3:""112"";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""2"";s:2:""to"";s:1:""2"";}}","a:0:{}"
"3100","250","250","250","2","hour","1","8","a:0:{}","a:0:{}","a:4:{i:3042;s:0:"""";i:3044;s:2:""25"";i:3043;s:2:""45"";i:3045;s:3:""100"";}"
"3102","250","250","250","4","hour","1","8","a:0:{}","a:0:{}","a:4:{i:3042;s:0:"""";i:3044;s:2:""25"";i:3043;s:2:""45"";i:3045;s:3:""100"";}"
"3103","380","380","380","4","hour","1","8","a:0:{}","a:0:{}","a:4:{i:3042;s:0:"""";i:3044;s:2:""25"";i:3043;s:2:""45"";i:3045;s:3:""100"";}"
"3202","14","14","0","1","hour","1","8","a:0:{}","a:0:{}","a:2:{i:3204;s:0:"""";i:3205;s:3:""3.5"";}"
"3213","25","25","25","1","hour","2","4","a:0:{}","a:0:{}","a:0:{}"
"3264","481","0","481","7","hour","1","0","a:0:{}","a:0:{}","a:12:{i:3266;s:4:""1652"";i:3267;s:4:""3088"";i:3284;s:4:""3553"";i:3285;s:4:""3844"";i:3287;s:4:""1940"";i:3288;s:4:""3576"";i:3289;s:4:""3983"";i:3290;s:4:""4413"";i:3291;s:4:""2137"";i:3292;s:4:""4006"";i:3293;s:4:""4623"";i:3294;s:4:""4646"";}"
"3298","37","25","37","1","hour","1","5","Cancellation Policy
All sales are final and incur 100% cancellation penalties.","a:0:{}","a:3:{i:3299;s:0:"""";i:3301;s:2:""12"";i:3300;s:2:""29"";}"
"3310","30","30","0","1","hour","1","50","a:0:{}","a:0:{}","a:0:{}"
"3344","15","15","0","1","hour","1","40","a:0:{}","a:0:{}","a:0:{}"
"3390","20","20","20","1","hour","2","15","a:0:{}","a:0:{}","a:0:{}"
"3393","0","0","0","1","hour","1","0","a:0:{}","a:0:{}","a:0:{}"
"3460","30","30","30","1","hour","1","10","a:0:{}","a:0:{}","a:8:{i:2809;s:0:"""";i:2810;s:1:""4"";i:2813;s:2:""20"";i:2814;s:2:""28"";i:2815;s:1:""3"";i:2816;s:1:""7"";i:2817;s:2:""26"";i:2818;s:2:""34"";}"
"3469","73","49","73","2","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""24"";}"
"3477","24","18","24","3","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3596;s:0:"""";i:3597;s:1:""6"";}"
"3479","67","39","67","1","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3480;s:0:"""";i:3481;s:2:""28"";}"
"3488","54","34","54","1","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3480;s:0:"""";i:3481;s:2:""20"";}"
"3489","54","34","54","1","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3480;s:0:"""";i:3481;s:2:""20"";}"
"3500","34","25","34","1","hour","1","15","Cancellation Policy

If you cancel at least 7 day(s) in advance of the scheduled departure, there is no cancellation fee.
If you cancel between 3 and 6 day(s) in advance of the scheduled departure, there is a 50 percent cancellation fee.
If you cancel within 2 day(s) of the scheduled departure, there is a 100 percent cancellation fee.","a:0:{}","a:2:{i:3480;s:0:"""";i:3481;s:1:""9"";}"
"3522","73","39","73","1","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3480;s:0:"""";i:3481;s:2:""34"";}"
"3523","63","39","63","2","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""24"";}"
"3552","92.5","58.5","92.5","2","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""34"";}"
"3553","58.5","39","58.5","2","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:4:""19.5"";}"
"3573","37","25","37","1","hour","1","5","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:3:{i:3299;s:0:"""";i:3301;s:2:""12"";i:3300;s:2:""29"";}"
"3577","30","30","0","1","hour","1","5","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3301;s:0:"""";i:3300;s:2:""24"";}"
"3578","59","35","59","1","hour","1","5","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:3:{i:3299;s:0:"""";i:3301;s:2:""12"";i:3300;s:2:""24"";}"
"3579","30","15","30","1","hour","1","7","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3299;s:0:"""";i:3300;s:2:""15"";}"
"3581","76","44","76","1","hour","1","15","All sales are final and incur 100% cancellation penalties.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""32"";}"
"3583","54","34","54","1","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""20"";}"
"3585","49","34","49","1","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""15"";}"
"3586","73","39","73","1","hour","1","15","Cancellation Policy
All sales are final and incur 100% cancellation penalties.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""34"";}"
"3587","54","34","54","1","hour","1","15","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:3:{i:3470;s:0:"""";i:3589;s:0:"""";i:3471;s:2:""20"";}"
"3590","41","25","41","1","hour","1","15","Cancellation Policy
All sales are final and incur 100% cancellation penalties.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:2:""16"";}"
"3591","53.5","34","53.5","1","hour","1","15","Cancellation Policy
All sales are final and incur 100% cancellation penalties.","a:0:{}","a:2:{i:3470;s:0:"""";i:3471;s:4:""19.5"";}"
"3593","53.5","29.5","53.5","1","hour","1","50","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:1503;s:0:"""";i:1504;s:2:""24"";}"
"3601","60","60","0","1","hour","1","12","a:0:{}","a:0:{}","a:2:{i:4153;s:0:"""";i:4157;s:2:""40"";}"
"3625","23.3","23.3","23.3","1","hour","4","10","a:0:{}","a:0:{}","a:0:{}"
"3663","58.5","29.5","58.5","1","hour","1","50","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:1503;s:0:"""";i:1504;s:2:""29"";}"
"3664","38","19.5","38","1","hour","1","12","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:4:{i:3924;s:0:"""";i:3925;s:2:""10"";i:3926;s:4:""18.5"";i:3927;s:4:""24.5"";}"
"3680","20","15","20","3","hour","1","30","Cancellation Policy
All sales are final and incur 100% cancellation penalties.","a:1:{i:0;a:7:{s:4:""type"";s:6:""blocks"";s:4:""cost"";s:0:"""";s:8:""modifier"";s:0:"""";s:9:""base_cost"";s:0:"""";s:13:""base_modifier"";s:0:"""";s:4:""from"";s:1:""1"";s:2:""to"";s:0:"""";}}","a:2:{i:3596;s:0:"""";i:3597;s:1:""5"";}"
"3682","44","26","44","2","hour","1","30","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3597;s:2:""18"";i:3596;s:0:"""";}"
"3683","20","15","20","3","hour","1","30","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3597;s:1:""5"";i:3596;s:0:"""";}"
"3687","10","8","10","2","hour","1","30","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3596;s:0:"""";i:3597;s:1:""2"";}"
"3688","34","25","34","3","hour","1","30","Cancellation Policy
No fee for cancellations before 7+ days of the scheduled departure.
50% charge for cancellations within 3-6 days of the scheduled departure.
Full 100% charge for cancellations within 2 days of the scheduled departure.","a:0:{}","a:2:{i:3597;s:1:""9"";i:3596;s:0:"""";}"
"3742","22","22","22","1","hour","1","50","a:0:{}","a:0:{}","a:10:{i:1168;s:0:"""";i:1177;s:1:""8"";i:1169;s:2:""83"";i:1178;s:3:""120"";i:1170;s:3:""180"";i:1179;s:3:""255"";i:1171;s:3:""278"";i:1180;s:3:""383"";i:1175;s:3:""338"";i:1181;s:3:""488"";}"
"3745","240","240","0","1","hour","1","50","a:0:{}","a:0:{}","a:0:{}"
"3746","150","150","0","1","hour","1","50","a:0:{}","a:0:{}","a:0:{}"
"3748","110","110","0","1","hour","1","50","a:0:{}","a:0:{}","a:2:{i:1188;s:0:"""";i:1189;s:2:""20"";}"
"3749","110","110","0","1","hour","1","50","a:0:{}","a:0:{}","a:2:{i:1188;s:0:"""";i:1189;s:2:""20"";}"
"3763","40","40","0","1","hour","1","4","a:0:{}","a:0:{}","a:2:{i:913;s:0:"""";i:914;s:2:""25"";}"
"3841","5","5","0","1","hour","1","15","a:0:{}","a:0:{}","a:0:{}"
"3871","2128","2128","2128","1","hour","1","0","a:0:{}","a:0:{}","a:2:{i:3872;s:0:"""";i:3873;s:3:""628"";}"
"3883","2128","2128","0","1","hour","1","0","a:0:{}","a:0:{}","a:4:{i:3886;s:0:"""";i:3887;s:3:""349"";i:3884;s:3:""628"";i:3885;s:3:""977"";}"
"3891","3407","3407","0","1","hour","1","0","a:0:{}","a:0:{}","a:2:{i:3872;s:0:"""";i:3873;s:3:""628"";}"
"3903","2826","2826","0","1","hour","1","0","a:0:{}","a:0:{}","a:2:{i:3872;s:0:"""";i:3873;s:3:""628"";}"
"3928","37","37","0","2","hour","1","12","Cancellation Policy
All sales are final and incur 100% cancellation penalties.","a:0:{}","a:0:{}"
"3937","3116","3116","0","1","hour","1","1","a:0:{}","a:0:{}","a:2:{i:3938;s:0:"""";i:3939;s:3:""233"";}"
"3940","3814","3814","0","1","hour","1","0","a:0:{}","a:0:{}","a:2:{i:3938;s:0:"""";i:3939;s:3:""233"";}"
"3941","3116","3116","0","1","hour","1","0","a:0:{}","a:0:{}","a:4:{i:3942;s:0:"""";i:3944;s:3:""233"";i:3943;s:3:""349"";i:3945;s:3:""581"";}"
