"4643","pa_country","131","Kyrenia"
"4676","pa_country","131","Kyrenia"
"5060","pa_country","131","Kyrenia"
"5259","pa_country","131","Kyrenia"
"5964","pa_country","131","Kyrenia"
"6009","pa_country","131","Kyrenia"
"6010","pa_country","131","Kyrenia"
"6075","pa_country","131","Kyrenia"
"6082","pa_country","131","Kyrenia"
"6138","pa_country","131","Kyrenia"
"668","pa_country","132","Famagusta"
"816","pa_country","132","Famagusta"
"859","pa_country","132","Famagusta"
"999","pa_country","132","Famagusta"
"1022","pa_country","132","Famagusta"
"1024","pa_country","132","Famagusta"
"1148","pa_country","132","Famagusta"
"1333","pa_country","132","Famagusta"
"1365","pa_country","132","Famagusta"
"1379","pa_country","132","Famagusta"
"1774","pa_country","132","Famagusta"
"1775","pa_country","132","Famagusta"
"2161","pa_country","132","Famagusta"
"2179","pa_country","132","Famagusta"
"2707","pa_country","132","Famagusta"
"3601","pa_country","132","Famagusta"
"3763","pa_country","132","Famagusta"
"3937","pa_country","132","Famagusta"
"3940","pa_country","132","Famagusta"
"3941","pa_country","132","Famagusta"
"3946","pa_country","132","Famagusta"
"3950","pa_country","132","Famagusta"
"3997","pa_country","132","Famagusta"
"4141","pa_country","132","Famagusta"
"4176","pa_country","132","Famagusta"
"4181","pa_country","132","Famagusta"
"4194","pa_country","132","Famagusta"
"4196","pa_country","132","Famagusta"
"4203","pa_country","132","Famagusta"
"4208","pa_country","132","Famagusta"
"4212","pa_country","132","Famagusta"
"4221","pa_country","132","Famagusta"
"4229","pa_country","132","Famagusta"
"4237","pa_country","132","Famagusta"
"4251","pa_country","132","Famagusta"
"4252","pa_country","132","Famagusta"
"4465","pa_country","132","Famagusta"
"4572","pa_country","132","Famagusta"
"4583","pa_country","132","Famagusta"
"4588","pa_country","132","Famagusta"
"4596","pa_country","132","Famagusta"
"4604","pa_country","132","Famagusta"
"4609","pa_country","132","Famagusta"
"4613","pa_country","132","Famagusta"
"4639","pa_country","132","Famagusta"
"4643","pa_country","132","Famagusta"
"4674","pa_country","132","Famagusta"
"5060","pa_country","132","Famagusta"
"5259","pa_country","132","Famagusta"
"5821","pa_country","132","Famagusta"
"5939","pa_country","132","Famagusta"
"5943","pa_country","132","Famagusta"
"5944","pa_country","132","Famagusta"
"5945","pa_country","132","Famagusta"
"5964","pa_country","132","Famagusta"
"6082","pa_country","132","Famagusta"
"6138","pa_country","132","Famagusta"
"1453","pa_country","133","Istanbul"
"1465","pa_country","133","Istanbul"
"4447","pa_country","133","Istanbul"
"4480","pa_country","133","Istanbul"
"4839","pa_country","133","Istanbul"
"4844","pa_country","133","Istanbul"
"4862","pa_country","133","Istanbul"
"4864","pa_country","133","Istanbul"
"4865","pa_country","133","Istanbul"
"4866","pa_country","133","Istanbul"
"4887","pa_country","133","Istanbul"
"4888","pa_country","133","Istanbul"
"4889","pa_country","133","Istanbul"
"4890","pa_country","133","Istanbul"
"4891","pa_country","133","Istanbul"
"4892","pa_country","133","Istanbul"
"4893","pa_country","133","Istanbul"
"4895","pa_country","133","Istanbul"
"4896","pa_country","133","Istanbul"
"4897","pa_country","133","Istanbul"
"4898","pa_country","133","Istanbul"
"5183","pa_country","133","Istanbul"
"5198","pa_country","133","Istanbul"
"5199","pa_country","133","Istanbul"
"5200","pa_country","133","Istanbul"
"5201","pa_country","133","Istanbul"
"5202","pa_country","133","Istanbul"
"5220","pa_country","133","Istanbul"
"5221","pa_country","133","Istanbul"
"5222","pa_country","133","Istanbul"
"5224","pa_country","133","Istanbul"
"5227","pa_country","133","Istanbul"
"5228","pa_country","133","Istanbul"
"5229","pa_country","133","Istanbul"
"5230","pa_country","133","Istanbul"
"5231","pa_country","133","Istanbul"
"5232","pa_country","133","Istanbul"
"5374","pa_country","133","Istanbul"
"5477","pa_country","133","Istanbul"
"5493","pa_country","133","Istanbul"
"5496","pa_country","133","Istanbul"
"5497","pa_country","133","Istanbul"
"5498","pa_country","133","Istanbul"
"5499","pa_country","133","Istanbul"
"5500","pa_country","133","Istanbul"
"5501","pa_country","133","Istanbul"
"5502","pa_country","133","Istanbul"
"5503","pa_country","133","Istanbul"
"5504","pa_country","133","Istanbul"
"5506","pa_country","133","Istanbul"
"5507","pa_country","133","Istanbul"
"5508","pa_country","133","Istanbul"
"5510","pa_country","133","Istanbul"
"5512","pa_country","133","Istanbul"
"5513","pa_country","133","Istanbul"
"5514","pa_country","133","Istanbul"
"5515","pa_country","133","Istanbul"
"5517","pa_country","133","Istanbul"
"5518","pa_country","133","Istanbul"
"5519","pa_country","133","Istanbul"
"5520","pa_country","133","Istanbul"
"5521","pa_country","133","Istanbul"
"5522","pa_country","133","Istanbul"
"5523","pa_country","133","Istanbul"
"5524","pa_country","133","Istanbul"
"5525","pa_country","133","Istanbul"
"5526","pa_country","133","Istanbul"
"5527","pa_country","133","Istanbul"
"5528","pa_country","133","Istanbul"
"5529","pa_country","133","Istanbul"
"5530","pa_country","133","Istanbul"
"5531","pa_country","133","Istanbul"
"5532","pa_country","133","Istanbul"
"5533","pa_country","133","Istanbul"
"5534","pa_country","133","Istanbul"
"5535","pa_country","133","Istanbul"
"5536","pa_country","133","Istanbul"
"5537","pa_country","133","Istanbul"
"5538","pa_country","133","Istanbul"
"5539","pa_country","133","Istanbul"
"5796","pa_country","133","Istanbul"
"5797","pa_country","133","Istanbul"
"5798","pa_country","133","Istanbul"
"5804","pa_country","133","Istanbul"
"5830","pa_country","133","Istanbul"
"5831","pa_country","133","Istanbul"
"5853","pa_country","133","Istanbul"
"5854","pa_country","133","Istanbul"
"5860","pa_country","133","Istanbul"
"4447","pa_country","134","Istanbul (European)"
"4480","pa_country","134","Istanbul (European)"
"4839","pa_country","134","Istanbul (European)"
"4844","pa_country","134","Istanbul (European)"
"4864","pa_country","134","Istanbul (European)"
"4865","pa_country","134","Istanbul (European)"
"4866","pa_country","134","Istanbul (European)"
"4887","pa_country","134","Istanbul (European)"
"4888","pa_country","134","Istanbul (European)"
"4889","pa_country","134","Istanbul (European)"
"4890","pa_country","134","Istanbul (European)"
"4891","pa_country","134","Istanbul (European)"
"4892","pa_country","134","Istanbul (European)"
"4895","pa_country","134","Istanbul (European)"
"4896","pa_country","134","Istanbul (European)"
"4897","pa_country","134","Istanbul (European)"
"4898","pa_country","134","Istanbul (European)"
"5183","pa_country","134","Istanbul (European)"
"5198","pa_country","134","Istanbul (European)"
"5199","pa_country","134","Istanbul (European)"
"5201","pa_country","134","Istanbul (European)"
"5222","pa_country","134","Istanbul (European)"
"5224","pa_country","134","Istanbul (European)"
"5493","pa_country","134","Istanbul (European)"
"5496","pa_country","134","Istanbul (European)"
"5498","pa_country","134","Istanbul (European)"
"5500","pa_country","134","Istanbul (European)"
"5501","pa_country","134","Istanbul (European)"
"5502","pa_country","134","Istanbul (European)"
"5504","pa_country","134","Istanbul (European)"
"5506","pa_country","134","Istanbul (European)"
"5507","pa_country","134","Istanbul (European)"
"5508","pa_country","134","Istanbul (European)"
"5510","pa_country","134","Istanbul (European)"
"5512","pa_country","134","Istanbul (European)"
"5513","pa_country","134","Istanbul (European)"
"5526","pa_country","134","Istanbul (European)"
"5527","pa_country","134","Istanbul (European)"
"5528","pa_country","134","Istanbul (European)"
"5529","pa_country","134","Istanbul (European)"
"5530","pa_country","134","Istanbul (European)"
"5531","pa_country","134","Istanbul (European)"
"5532","pa_country","134","Istanbul (European)"
"5533","pa_country","134","Istanbul (European)"
"5534","pa_country","134","Istanbul (European)"
"5535","pa_country","134","Istanbul (European)"
"5536","pa_country","134","Istanbul (European)"
"5537","pa_country","134","Istanbul (European)"
"5538","pa_country","134","Istanbul (European)"
"5539","pa_country","134","Istanbul (European)"
"5796","pa_country","134","Istanbul (European)"
"5830","pa_country","134","Istanbul (European)"
"5831","pa_country","134","Istanbul (European)"
"5853","pa_country","134","Istanbul (European)"
"5854","pa_country","134","Istanbul (European)"
"5860","pa_country","134","Istanbul (European)"
"4480","pa_country","135","Istanbul (Anatolian)"
"4864","pa_country","135","Istanbul (Anatolian)"
"4865","pa_country","135","Istanbul (Anatolian)"
"4866","pa_country","135","Istanbul (Anatolian)"
"4887","pa_country","135","Istanbul (Anatolian)"
"4888","pa_country","135","Istanbul (Anatolian)"
"4889","pa_country","135","Istanbul (Anatolian)"
"4892","pa_country","135","Istanbul (Anatolian)"
"4893","pa_country","135","Istanbul (Anatolian)"
"5183","pa_country","135","Istanbul (Anatolian)"
"5198","pa_country","135","Istanbul (Anatolian)"
"5199","pa_country","135","Istanbul (Anatolian)"
"5201","pa_country","135","Istanbul (Anatolian)"
"5222","pa_country","135","Istanbul (Anatolian)"
"5224","pa_country","135","Istanbul (Anatolian)"
"5477","pa_country","135","Istanbul (Anatolian)"
"416","pa_languages","139","English"
"430","pa_languages","139","English"
"668","pa_languages","139","English"
"688","pa_languages","139","English"
"699","pa_languages","139","English"
"712","pa_languages","139","English"
"749","pa_languages","139","English"
"755","pa_languages","139","English"
"813","pa_languages","139","English"
"816","pa_languages","139","English"
"819","pa_languages","139","English"
